randomise_blocks,trial_number,display,Image,ITI_duration,Pause_duration,event,probeImageLeft,probeImageRight,correctAnswer,featureProbe,background
NaN,0,ITI,,1250,0,,,,0,0,gray
NaN,5,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,5,probeTrial,D_3_set4.png,0,0,finish,C_1_set4.png,B_1_set4.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,105,inferenceTrial,C_6_set4.png,0,0,finish,A_1_set4.png,A_2_set4.png,2,2,gray
NaN,0,ITI,,1250,0,,,,0,0,gray
NaN,6,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,6,probeTrial,C_2_set4.png,0,0,finish,D_3_set4.png,D_5_set4.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,106,inferenceTrial,D_4_set4.png,0,0,finish,B_6_set4.png,C_6_set4.png,2,1,gray
NaN,0,ITI,,1100,0,,,,0,0,gray
NaN,7,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,7,probeTrial,A_3_set4.png,0,0,finish,B_4_set4.png,B_1_set4.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,107,inferenceTrial,A_4_set4.png,0,0,finish,C_3_set4.png,C_6_set4.png,2,2,gray
NaN,0,ITI,,1900,0,,,,0,0,gray
NaN,8,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,8,probeTrial,B_2_set4.png,0,0,finish,A_3_set4.png,D_3_set4.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,108,inferenceTrial,B_6_set4.png,0,0,finish,A_2_set4.png,D_2_set4.png,1,1,gray
NaN,0,ITI,,1350,0,,,,0,0,gray
NaN,9,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,9,probeTrial,D_3_set4.png,0,0,finish,C_1_set4.png,B_1_set4.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,109,inferenceTrial,A_1_set4.png,0,0,finish,B_6_set4.png,B_5_set4.png,2,2,gray
NaN,0,ITI,,1200,0,,,,0,0,gray
NaN,10,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,10,probeTrial,B_2_set4.png,0,0,finish,D_3_set4.png,A_3_set4.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,110,inferenceTrial,C_5_set4.png,0,0,finish,A_2_set4.png,A_4_set4.png,2,2,gray
NaN,0,ITI,,1050,0,,,,0,0,gray
NaN,11,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,11,probeTrial,C_1_set4.png,0,0,finish,A_6_set4.png,A_5_set4.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,111,inferenceTrial,D_1_set4.png,0,0,finish,B_5_set4.png,C_5_set4.png,2,1,gray
NaN,0,ITI,,1900,0,,,,0,0,gray
NaN,12,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,12,probeTrial,A_6_set4.png,0,0,finish,C_2_set4.png,C_1_set4.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,112,inferenceTrial,B_5_set4.png,0,0,finish,D_4_set4.png,A_4_set4.png,2,1,gray
NaN,0,ITI,,2000,0,,,,0,0,gray
NaN,0,Pause,,0,30000,,,,0,0,gray
NaN,13,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,13,probeTrial,C_1_set4.png,0,0,finish,A_5_set4.png,A_6_set4.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,113,inferenceTrial,A_4_set4.png,0,0,finish,C_6_set4.png,C_3_set4.png,1,2,gray
NaN,0,ITI,,1850,0,,,,0,0,gray
NaN,14,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,14,probeTrial,B_1_set4.png,0,0,finish,D_5_set4.png,A_5_set4.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,114,inferenceTrial,D_4_set4.png,0,0,finish,B_6_set4.png,C_6_set4.png,2,1,gray
NaN,0,ITI,,1350,0,,,,0,0,gray
NaN,15,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,15,probeTrial,D_5_set4.png,0,0,finish,B_4_set4.png,C_4_set4.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,115,inferenceTrial,B_6_set4.png,0,0,finish,D_2_set4.png,A_2_set4.png,2,1,gray
NaN,0,ITI,,1700,0,,,,0,0,gray
NaN,16,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,16,probeTrial,C_1_set4.png,0,0,finish,D_5_set4.png,D_6_set4.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,116,inferenceTrial,A_1_set4.png,0,0,finish,C_6_set4.png,C_5_set4.png,2,2,gray
NaN,0,ITI,,1800,0,,,,0,0,gray
NaN,17,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,17,probeTrial,B_1_set4.png,0,0,finish,A_5_set4.png,D_5_set4.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,117,inferenceTrial,C_3_set4.png,0,0,finish,D_1_set4.png,D_4_set4.png,1,2,gray
NaN,0,ITI,,1500,0,,,,0,0,gray
NaN,18,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,18,probeTrial,A_6_set4.png,0,0,finish,C_1_set4.png,C_2_set4.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,118,inferenceTrial,D_1_set4.png,0,0,finish,C_5_set4.png,B_5_set4.png,1,1,gray
NaN,0,ITI,,1450,0,,,,0,0,gray
NaN,19,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,19,probeTrial,A_5_set4.png,0,0,finish,B_2_set4.png,B_4_set4.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,119,inferenceTrial,B_3_set4.png,0,0,finish,D_1_set4.png,A_1_set4.png,2,1,gray
NaN,0,ITI,,1150,0,,,,0,0,gray
NaN,20,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,20,probeTrial,D_3_set4.png,0,0,finish,B_1_set4.png,C_1_set4.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,120,inferenceTrial,C_6_set4.png,0,0,finish,A_2_set4.png,A_1_set4.png,1,2,gray
NaN,0,ITI,,1400,0,,,,0,0,gray
NaN,21,learningTrial,D_5_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_6_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_4_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,21,probeTrial,D_5_set4.png,0,0,finish,B_4_set4.png,C_4_set4.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,121,inferenceTrial,A_2_set4.png,0,0,finish,B_3_set4.png,B_5_set4.png,1,2,gray
NaN,0,ITI,,1500,0,,,,0,0,gray
NaN,22,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_2_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_3_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_1_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_5_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_4_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_6_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,C_2_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,D_3_set4.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,C_1_set4.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
