randomise_blocks,trial_number,display,Image,ITI_duration,Pause_duration,event,probeImageLeft,probeImageRight,correctAnswer,featureProbe,background
NaN,0,ITI,,1750,0,,,,0,0,gray
NaN,5,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,5,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,5,probeTrial,A_4_set2.png,0,0,finish,C_1_set2.png,B_1_set2.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,105,inferenceTrial,B_4_set2.png,0,0,finish,A_3_set2.png,A_1_set2.png,2,2,gray
NaN,0,ITI,,1150,0,,,,0,0,gray
NaN,6,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,6,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,6,probeTrial,B_2_set2.png,0,0,finish,D_5_set2.png,D_4_set2.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,106,inferenceTrial,C_5_set2.png,0,0,finish,A_3_set2.png,D_3_set2.png,2,1,gray
NaN,0,ITI,,1150,0,,,,0,0,gray
NaN,7,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,7,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,7,probeTrial,B_1_set2.png,0,0,finish,D_6_set2.png,D_5_set2.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,107,inferenceTrial,D_3_set2.png,0,0,finish,C_6_set2.png,C_4_set2.png,1,2,gray
NaN,0,ITI,,1000,0,,,,0,0,gray
NaN,8,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,8,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,8,probeTrial,C_2_set2.png,0,0,finish,D_4_set2.png,A_4_set2.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,108,inferenceTrial,C_6_set2.png,0,0,finish,D_2_set2.png,A_2_set2.png,1,1,gray
NaN,0,ITI,,1050,0,,,,0,0,gray
NaN,9,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,9,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,9,probeTrial,A_4_set2.png,0,0,finish,C_1_set2.png,B_1_set2.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,109,inferenceTrial,B_5_set2.png,0,0,finish,D_3_set2.png,D_2_set2.png,1,2,gray
NaN,0,ITI,,1750,0,,,,0,0,gray
NaN,10,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,10,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,10,probeTrial,C_2_set2.png,0,0,finish,D_4_set2.png,A_4_set2.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,110,inferenceTrial,D_2_set2.png,0,0,finish,B_5_set2.png,B_4_set2.png,2,2,gray
NaN,0,ITI,,1200,0,,,,0,0,gray
NaN,11,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,11,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,11,probeTrial,D_6_set2.png,0,0,finish,B_1_set2.png,B_2_set2.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,111,inferenceTrial,C_4_set2.png,0,0,finish,D_1_set2.png,A_1_set2.png,1,1,gray
NaN,0,ITI,,1150,0,,,,0,0,gray
NaN,12,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,12,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,12,probeTrial,B_3_set2.png,0,0,finish,D_6_set2.png,D_4_set2.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,112,inferenceTrial,A_3_set2.png,0,0,finish,C_6_set2.png,B_6_set2.png,2,1,gray
NaN,0,ITI,,1450,0,,,,0,0,gray
NaN,0,Pause,,0,30000,,,,0,0,gray
NaN,13,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,13,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,13,probeTrial,B_1_set2.png,0,0,finish,A_6_set2.png,A_5_set2.png,2,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,113,inferenceTrial,B_6_set2.png,0,0,finish,A_2_set2.png,A_1_set2.png,1,2,gray
NaN,0,ITI,,1650,0,,,,0,0,gray
NaN,14,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,14,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,14,probeTrial,A_6_set2.png,0,0,finish,B_2_set2.png,C_2_set2.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,114,inferenceTrial,A_2_set2.png,0,0,finish,C_4_set2.png,B_4_set2.png,2,1,gray
NaN,0,ITI,,1050,0,,,,0,0,gray
NaN,15,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,15,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,15,probeTrial,C_3_set2.png,0,0,finish,A_6_set2.png,D_6_set2.png,2,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,115,inferenceTrial,C_5_set2.png,0,0,finish,D_3_set2.png,A_3_set2.png,1,1,gray
NaN,0,ITI,,1450,0,,,,0,0,gray
NaN,16,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,16,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,16,probeTrial,D_5_set2.png,0,0,finish,B_3_set2.png,B_2_set2.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,116,inferenceTrial,D_3_set2.png,0,0,finish,C_4_set2.png,C_6_set2.png,2,2,gray
NaN,0,ITI,,1450,0,,,,0,0,gray
NaN,17,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,17,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,17,probeTrial,A_4_set2.png,0,0,finish,B_1_set2.png,C_1_set2.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,117,inferenceTrial,D_3_set2.png,0,0,finish,B_6_set2.png,B_4_set2.png,1,2,gray
NaN,0,ITI,,1350,0,,,,0,0,gray
NaN,18,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,18,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,18,probeTrial,B_1_set2.png,0,0,finish,D_5_set2.png,D_6_set2.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,118,inferenceTrial,C_4_set2.png,0,0,finish,A_1_set2.png,D_1_set2.png,2,1,gray
NaN,0,ITI,,1550,0,,,,0,0,gray
NaN,19,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,19,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,19,probeTrial,D_4_set2.png,0,0,finish,C_1_set2.png,C_3_set2.png,1,2,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,119,inferenceTrial,A_1_set2.png,0,0,finish,B_5_set2.png,C_5_set2.png,1,1,gray
NaN,0,ITI,,1300,0,,,,0,0,gray
NaN,20,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,20,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,20,probeTrial,C_2_set2.png,0,0,finish,D_4_set2.png,A_4_set2.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,120,inferenceTrial,D_2_set2.png,0,0,finish,B_5_set2.png,B_4_set2.png,2,2,gray
NaN,0,ITI,,1900,0,,,,0,0,gray
NaN,21,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
NaN,21,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
NaN,21,probeTrial,A_5_set2.png,0,0,finish,B_3_set2.png,C_3_set2.png,1,1,gray
NaN,0,IPI,,0,0,,,,0,0,gray
NaN,121,inferenceTrial,D_1_set2.png,0,0,finish,B_6_set2.png,B_5_set2.png,2,2,gray
NaN,0,ITI,,2000,0,,,,0,0,gray
NaN,22,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
NaN,22,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
NaN,0,PreProbeInterval,,0,0,,,,0,0,gray
